# steps     Énergie totale     Température     Volume
1330000 -165233.5470 300.5148 610335.7691
1335000 -164898.2434 301.2429 610000.7181
1340000 -165395.7978 301.8984 610303.9789
1345000 -164574.9328 302.4055 612432.9924
1350000 -165106.3068 302.8486 612112.5722
1355000 -165027.4971 302.3267 611288.1110
1360000 -164948.1835 302.6921 610685.6406
1365000 -164815.1960 303.4957 611991.6762
1370000 -165492.6392 302.8318 609866.6809
1375000 -165025.2751 300.8121 611967.2255
1380000 -165336.8615 302.0588 609675.4393
1385000 -165181.4818 301.3423 609542.0007
1390000 -164849.1020 303.1598 611167.8187
1395000 -165603.2633 300.3821 609892.7956
1400000 -164820.7750 303.3015 612663.7103
1405000 -164785.8253 302.5363 611467.1093
1410000 -165186.3490 303.1692 610200.6207
1415000 -165227.0110 302.3408 611105.8189
1420000 -165064.3574 303.3539 609509.8979
1425000 -165109.7883 304.4424 610825.1407
1430000 -165075.6904 302.0896 611918.1187
1435000 -165173.6952 301.2972 609437.5975
1440000 -164866.2225 303.4341 609329.3847
1445000 -165151.6215 303.6439 612972.0482
1450000 -164501.4602 304.2877 610436.5421
1455000 -165607.2575 300.5141 609899.2953
1460000 -165008.2082 304.0933 608795.1809
1465000 -164620.7481 305.7331 611024.3087
1470000 -165413.5186 302.2752 610518.1558
1475000 -164303.7013 304.1428 612328.5251
1480000 -164651.4128 303.1453 612329.4667
1485000 -165179.5393 301.6544 612468.5431
1490000 -164937.0367 301.3099 612029.5804
1495000 -165342.2904 302.3307 611283.2094
1500000 -165234.2259 301.6566 609702.5257
2000000 -165235.3523 301.6475 609702.5257
2005000 -165342.2958 303.7904 610784.7037
2010000 -165138.0903 302.7691 611632.5384
2015000 -165133.8231 303.3763 610040.0307
2020000 -165492.7846 300.6033 609476.2405
2025000 -164397.4592 304.3212 612277.6298
2030000 -164596.2420 302.2825 611578.5822
2035000 -165343.0776 302.1894 610068.7176
2040000 -165225.5954 301.6758 610448.0171
2045000 -165110.8855 301.8696 612460.4205
2050000 -165335.5323 302.9416 610441.5415
2055000 -164950.5221 304.5902 609843.7363
2060000 -165213.2119 301.0191 611930.8369
2065000 -165088.6151 303.5225 610684.7638
2070000 -165384.9513 302.8300 609746.3521
2075000 -164828.3748 302.2286 609863.5431
2080000 -164962.2996 303.5094 610282.1653
2085000 -165349.2916 301.4013 613500.1603
2090000 -165345.2363 301.6767 611260.1383
2095000 -165212.6052 301.8388 611185.9931
2100000 -164806.3593 303.9992 609359.9626
2105000 -165503.5069 300.1065 609447.8442
2110000 -165053.6866 301.9413 610677.0061
2115000 -165191.8381 302.0403 611231.0014
2120000 -165061.6781 303.4995 611682.3638
2125000 -165174.6359 301.3560 611156.8048
2130000 -165403.5987 300.7556 611514.1349
2135000 -165083.6995 302.1786 609514.3031
2140000 -164813.1122 303.0291 609922.5337
2145000 -164800.6230 302.5364 612931.5380
2150000 -165131.2696 301.1031 611771.8622
2155000 -165261.7165 302.5488 610336.6904
2160000 -164837.4297 302.7217 611469.2181
2165000 -165028.7297 303.1696 612362.2251
2170000 -164821.8319 302.1612 612827.8590
2175000 -164553.9771 303.3130 610446.0714
2180000 -164747.8457 302.3570 611995.6523
2185000 -165309.8037 301.3157 610769.0127
2190000 -165039.0003 303.1854 611142.0510
2195000 -165161.2370 301.9012 612664.6849
2200000 -165275.6397 300.2954 611211.4405
2205000 -164937.5609 303.9285 612444.8326
2210000 -165294.8631 301.7395 611306.5468
2215000 -165224.0828 303.0429 610184.1077
2220000 -164763.9857 302.8895 614319.6924
2225000 -165137.9838 301.6448 612732.7124
2230000 -164840.5876 303.3453 614994.8560
2235000 -165174.3638 302.6844 609507.9192
2240000 -165089.7036 301.5582 610215.7065
2245000 -165011.5252 302.4397 610735.7685
2250000 -165018.5622 302.1475 609916.1341
2255000 -165072.0734 302.7595 610790.4685
2260000 -164870.1738 304.1148 611174.6469
2265000 -164986.4442 303.1843 610933.5777
2270000 -165248.7169 300.8732 611237.4389
2275000 -165014.9047 300.9838 611374.3876
2280000 -165229.0427 301.7626 609768.7861
2285000 -165433.6213 300.6079 610234.9369
2290000 -164999.4529 302.0189 612064.2198
2295000 -164828.7805 302.3049 611288.3126
2300000 -164580.0576 304.3775 609744.3046
2305000 -164474.9254 305.1308 612485.0539
2310000 -164799.1623 302.9535 613918.4679
2315000 -164670.5209 305.4305 611283.4447
2320000 -164981.4726 302.8629 611579.6190
2325000 -165239.8910 301.9496 611281.4650
2330000 -165181.4894 304.7135 607975.0454
2335000 -164812.6719 302.4376 611393.3601
2340000 -165721.0588 298.9730 610120.3316
2345000 -164708.3411 304.7130 609407.1431
2350000 -164970.6920 303.4055 611202.2928
2355000 -165462.7641 300.1338 610761.1729
2360000 -165526.1678 300.6390 609028.4743
2365000 -164527.6292 303.5984 612301.4889
2370000 -165084.3328 303.2970 610906.1830
2375000 -165045.9317 302.7098 610026.9250
2380000 -164950.4461 303.4538 610548.1300
2385000 -165083.8745 300.5467 611541.1811
2390000 -164642.1351 303.5586 613311.8933
2395000 -164925.1685 304.5964 612354.5032
2400000 -165201.7307 301.7482 610104.4338
2405000 -164709.8728 303.7261 610542.1973
2410000 -165301.6221 301.7995 610511.9991
2415000 -165177.1900 302.0213 609456.2939
2420000 -164887.3838 301.4461 612254.1183
2425000 -165229.7727 302.0350 610788.7035
2430000 -165355.7270 300.5799 608786.3263
2435000 -165397.3850 301.2056 609781.4018
2440000 -165467.7909 302.3392 610031.6998
2445000 -164826.2816 302.7619 610430.9483
2450000 -165460.5972 301.4293 609724.0743
2455000 -165184.7699 301.2992 610946.2264
2460000 -164850.9436 303.3622 609916.5450
2465000 -164629.0924 304.2541 610218.0840
2470000 -165119.1741 300.7829 609548.0666
2475000 -165500.9012 300.1209 609992.4676
2480000 -165403.4220 300.3108 609015.0031
2485000 -165054.4278 300.0839 610590.5254
2490000 -164757.6945 301.6347 612674.5858
2495000 -164435.8579 301.7759 612022.9257
2500000 -165134.2704 301.2714 609896.1001
3000000 -165136.7448 301.2515 609896.1001
3005000 -165128.2468 301.9164 611246.9830
3010000 -164966.2617 302.0923 611007.1265
3015000 -164725.9229 303.1381 610862.0962
3020000 -164672.9402 302.1035 611281.3331
3025000 -164736.7149 303.3814 610404.6502
3030000 -165042.4051 301.3072 611488.0510
3035000 -165034.0690 302.1469 610770.3639
3040000 -164625.9832 303.4267 611199.6716
3045000 -165163.9547 300.9205 610954.5150
3050000 -164947.6907 304.0775 611235.0978
3055000 -165061.5767 302.0117 610206.1426
3060000 -164891.7259 301.7268 610504.9595
3065000 -164864.5305 301.6635 609226.8586
3070000 -164979.8392 302.2638 610849.7063
3075000 -164876.0940 301.8967 608939.7343
3080000 -164953.2355 302.1107 610602.0672
3085000 -164864.2000 302.3323 611595.4462
3090000 -164735.3827 302.6359 611853.2633
3095000 -164840.2542 303.1683 610701.6650
3100000 -164945.5906 303.3103 608952.7275
3105000 -164928.5738 302.7527 609296.7621
3110000 -164661.4581 303.4812 611955.1932
3115000 -164717.3844 303.8022 611405.4340
3120000 -164947.6404 304.1802 613274.8317
3125000 -165036.4179 302.1954 610763.0718
3130000 -165190.4696 303.5441 609296.6800
3135000 -164994.9347 301.6341 610555.5878
3140000 -165187.7834 300.4751 612110.3712
3145000 -165041.4280 301.5307 611025.0951
3150000 -165371.1112 301.6459 609824.7074
3155000 -164811.3901 302.8626 608793.5072
3160000 -165294.5747 299.8367 611018.9042
3165000 -165236.6687 301.7385 609649.1563
3170000 -165195.0972 302.0637 609786.8759
3175000 -164920.2177 300.3373 610782.5856
3180000 -164586.7909 304.2619 610723.3967
3185000 -164654.2877 302.6056 611505.8838
3190000 -164967.9577 301.9629 611035.2067
3195000 -164995.2776 302.5851 612572.3655
3200000 -165104.5607 302.9454 611333.5999
3205000 -165192.7243 302.5437 609749.9073
3210000 -165053.8502 303.6332 609730.4132
3215000 -165483.6692 299.7086 610762.6495
3220000 -164418.8225 305.4377 612367.6848
3225000 -165025.8533 302.1531 611637.0547
3230000 -164967.1239 301.1040 612310.5690
3235000 -165264.9717 300.9868 609644.8125
3240000 -165343.1113 303.2868 610639.8925
3245000 -164890.7362 302.3683 610103.1847
3250000 -165215.7608 302.4751 610844.6673
3255000 -164825.2437 302.5652 612194.7350
3260000 -165055.7939 301.0327 611726.8904
3265000 -164668.9486 303.0101 612232.0926
3270000 -165265.2907 300.3992 609699.7022
3275000 -165539.5972 300.8840 612383.9530
3280000 -164838.1511 303.3829 613418.0551
3285000 -165107.7711 302.9011 611177.3984
3290000 -164955.7122 303.3340 611451.4041
3295000 -165455.4362 299.4273 611489.7891
3300000 -165085.1373 301.7370 609447.8961
3305000 -165317.6875 300.5749 610087.9095
3310000 -164792.7279 302.8439 611041.3722
3315000 -165417.8825 299.6801 610218.2901
3320000 -164884.6467 302.9301 611091.7839
3325000 -164676.3609 300.3364 611701.5783
3330000 -164835.6856 303.2451 612225.2836
3335000 -164844.6663 302.7898 611990.9533
3340000 -165054.3331 302.9764 609466.0432
3345000 -165038.4202 303.8148 610189.2445
3350000 -164850.4155 302.2971 613521.5473
3355000 -164959.6316 303.8075 609901.9657
3360000 -164831.3839 302.5274 611848.5868
3365000 -165527.0465 301.0674 611355.4518
3370000 -165200.2787 301.7577 610505.6284
3375000 -165158.3142 301.4395 611040.7026
3380000 -164917.3406 303.4208 610930.7968
3385000 -164786.5199 303.8469 612230.5088
3390000 -165258.7483 300.1919 609040.1686
3395000 -164789.4694 304.0372 611194.6511
3400000 -164902.1253 304.0633 612499.2515
3405000 -164910.9389 300.2906 611645.1232
3410000 -165168.8628 301.8375 610908.5756
3415000 -165080.7075 302.1819 610727.6031
3420000 -165044.6284 301.8440 612442.5127
3425000 -164437.0306 303.7229 611538.5298
3430000 -164928.5657 302.6348 610773.1472
3435000 -164767.9471 302.2836 611546.4078
3440000 -165071.0500 302.0259 609915.0465
3445000 -164735.8551 303.6244 609115.4045
3450000 -164943.1798 302.5062 609797.4229
3455000 -164634.9740 302.4858 609806.2649
3460000 -165012.4295 302.5914 610177.2334
3465000 -165206.0232 301.5085 611097.9977
3470000 -164631.4609 302.4606 611324.7338
3475000 -164845.6552 301.8501 610752.2965
3480000 -165311.0797 302.5000 611279.3265
3485000 -165187.4932 302.9561 609597.7269
3490000 -164946.0799 302.4202 612204.4516
3495000 -165133.2425 302.2110 612038.4925
3500000 -165321.2934 300.7878 611297.2895
4000000 -165323.1485 300.7728 611297.2895
4005000 -165334.0501 303.3339 609467.1735
4010000 -164798.3430 303.3065 612708.8464
4015000 -164908.5828 304.5099 609562.6249
4020000 -165111.5586 302.6534 610127.7054
4025000 -164820.4905 302.4799 612716.1633
4030000 -164492.6591 303.5122 610871.5962
4035000 -165281.5006 301.5006 610125.1630
4040000 -165095.6896 303.4728 609490.2221
4045000 -165106.6670 302.5292 608617.3442
4050000 -165308.6796 301.9158 611206.8885
4055000 -165347.6802 302.4336 610518.8239
4060000 -165013.9053 303.0620 610780.4229
4065000 -164849.7530 302.6097 610954.1921
4070000 -164849.8054 302.4317 611381.3986
4075000 -164746.1290 303.4618 613708.1100
4080000 -164828.8262 303.3589 611176.5905
4085000 -165182.6196 301.7687 613311.8228
4090000 -165457.8439 302.3263 611284.5100
4095000 -164745.5845 303.3512 610436.2059
4100000 -165134.6173 302.2431 610487.0270
4105000 -164810.1335 303.7247 611587.0257
4110000 -164330.2184 303.8863 611178.1919
4115000 -164817.9396 302.2875 611865.5561
4120000 -165329.9326 301.7144 610146.0689
4125000 -164997.3592 302.4793 612023.2702
4130000 -165496.0748 302.1203 609133.2420
4135000 -165234.6024 301.0158 612144.4202
4140000 -165054.5676 304.0704 611327.1962
4145000 -165106.9833 301.0026 611197.3045
4150000 -164354.0043 303.0992 611460.8314
4155000 -165043.3718 299.9471 611533.5595
4160000 -164858.5753 302.6559 610774.6072
4165000 -164713.4322 303.1933 610096.7976
4170000 -164850.2191 303.9938 611382.3576
4175000 -164431.8454 303.4174 612223.7613
4180000 -164972.3293 300.7331 612120.1193
4185000 -164814.3739 302.6254 611723.2578
4190000 -165429.4561 300.8389 611047.2131
4195000 -164727.8121 302.6471 610897.2097
4200000 -164623.2668 304.2443 610627.3716
4205000 -165159.0629 302.3065 609857.7462
4210000 -165155.9648 301.6293 610421.5552
4215000 -165226.0996 301.9409 610608.8534
4220000 -165225.8492 302.7815 610424.2461
4225000 -164976.8331 302.6038 610355.2606
4230000 -165191.7665 302.5199 610506.3528
4235000 -164630.1757 302.0739 611051.5070
4240000 -165121.5631 302.2864 612250.2748
4245000 -164971.8880 300.7679 613671.4930
4250000 -165212.4219 301.3054 611717.4004
4255000 -164692.4931 304.8074 611686.1195
4260000 -165277.7211 302.0118 610316.3800
4265000 -165310.5763 301.7055 609419.8522
4270000 -164876.1352 303.1559 612260.8521
4275000 -165154.2777 302.4136 609955.7369
4280000 -165092.8570 301.3228 611393.6660
4285000 -164505.3305 302.3407 611449.3047
4290000 -164893.6876 304.3437 610325.5818
4295000 -165087.3725 301.5246 610487.2560
4300000 -165331.7272 301.4403 610076.2573
4305000 -164259.5364 303.6087 610093.9547
4310000 -165031.2986 300.1394 611574.9255
4315000 -164834.0609 304.4599 610246.3420
4320000 -164856.6673 301.6289 611662.3926
4325000 -164791.9226 303.4104 610941.6188
4330000 -165018.1616 304.2064 612802.0925
4335000 -165351.3141 300.2877 611928.8893
4340000 -164718.2939 303.4738 612201.2598
4345000 -164778.5646 304.1301 609722.1553
4350000 -165651.5174 301.2067 609626.8338
4355000 -164942.1425 303.3954 610627.5193
4360000 -164740.8034 303.0335 612459.1402
4365000 -164832.6377 303.6735 609944.4735
4370000 -164890.0866 302.4145 611793.9329
4375000 -165215.4579 301.6005 609394.1937
4380000 -164928.5649 300.4494 612287.9917
4385000 -164894.5972 300.3936 613046.2338
4390000 -165079.3621 302.8528 610129.9474
4395000 -165143.6773 301.8681 611551.9234
4400000 -165073.0055 302.4059 611493.8699
4405000 -164992.1453 302.8463 610466.6495
4410000 -164451.7453 305.2967 611285.2092
4415000 -164889.2778 302.9266 610544.9346
4420000 -164531.2877 301.3342 612596.8492
4425000 -165250.7512 301.3490 610319.4824
4430000 -164804.3731 303.7630 608901.4516
4435000 -164636.5821 304.1979 611268.6843
4440000 -164982.9857 303.2528 611324.9926
4445000 -165221.7284 301.6786 610431.6991
4450000 -164777.2917 303.9884 612422.7649
4455000 -165113.8905 301.6401 610976.2710
4460000 -165252.7072 300.4209 611504.1347
4465000 -165003.9685 304.1378 610321.1057
4470000 -165282.0235 301.5208 609374.3326
4475000 -164736.1630 304.4718 612124.8223
4480000 -165265.3421 302.0786 609454.9471
4485000 -165117.3323 300.5430 610743.6564
4490000 -165219.0056 301.6843 612603.4750
4495000 -164924.9707 301.1643 612230.9354
4500000 -164938.6482 301.8316 612787.6301
5000000 -164940.9806 301.8129 612787.6301
5005000 -165416.8875 299.8779 609994.5546
5010000 -164879.8277 303.2447 611768.4346
5015000 -165127.2413 303.3723 610735.1720
5020000 -164591.3980 303.4548 612084.0308
5025000 -164680.9886 302.8114 612393.8987
5030000 -165407.4456 302.6405 612390.2494
5035000 -164641.9920 305.3039 611174.6165
5040000 -165352.4449 301.8158 612333.1601
5045000 -164789.4672 303.7207 610972.2155
5050000 -164650.6769 305.6556 611382.3412
5055000 -165240.1258 302.6150 609331.5749
5060000 -164738.2943 302.7317 611681.2034
5065000 -165009.4155 302.6089 612009.0291
5070000 -164846.5048 303.6935 611548.0659
5075000 -165298.1811 301.3425 611815.7778
5080000 -165229.0272 299.8581 611586.4105
5085000 -164927.1709 302.3136 612714.2846
5090000 -165686.8831 300.0271 610434.7429
5095000 -164848.8106 303.2328 611668.9930
5100000 -165043.2718 301.2463 610880.4988
5105000 -165188.5137 302.8784 611128.1741
5110000 -165081.3801 302.1185 610790.8066
5115000 -164986.7364 303.9540 610341.0001
5120000 -164568.9990 306.3742 610324.7105
5125000 -164842.8383 301.2029 611812.8824
5130000 -164607.9501 303.6521 612857.8429
5135000 -165155.5007 302.1930 608952.5793
5140000 -164720.4859 301.7224 611534.5860
5145000 -164701.9309 302.8625 610589.3402
5150000 -165007.9510 303.5318 610858.5057
5155000 -165129.6379 303.2821 609863.8267
5160000 -164887.1599 302.4261 610776.9110
5165000 -165192.7682 303.1494 610036.3183
5170000 -165130.6328 301.7663 610549.0739
5175000 -164916.2221 301.4170 610374.2656
5180000 -164831.3923 303.2894 610684.0899
5185000 -165072.5640 303.0351 610252.0440
5190000 -165093.8462 302.1362 608863.4166
5195000 -164942.3632 301.1954 612916.6235
5200000 -165169.7087 302.7846 611101.8798
5205000 -165285.3073 301.7056 610352.2288
5210000 -165112.0205 302.8382 610239.2244
5215000 -165171.9276 302.8756 611087.9488
5220000 -165169.0224 303.8116 609717.7502
5225000 -164934.5257 303.1586 610268.2632
5230000 -165042.1175 300.7826 611416.8175
5235000 -164536.1141 304.7143 609485.2122
5240000 -165425.0179 299.4322 609832.7416
5245000 -165077.8199 303.2573 610463.0072
5250000 -164739.0466 304.4900 612226.3608
5255000 -164664.0525 303.0243 613048.6044
5260000 -165112.9036 302.3986 610291.2960
5265000 -164945.7791 302.8121 611325.3420
5270000 -164980.6001 301.6311 610536.0963
5275000 -164976.8287 302.5666 610192.4689
5280000 -165568.1281 300.6213 612081.1828
5285000 -164696.8610 304.0758 610313.7143
5290000 -164844.0953 302.6711 610857.9217
5295000 -164857.2416 301.2138 610130.0015
5300000 -164924.9398 303.7173 610165.8478
5305000 -164949.8058 302.7836 612396.8520
5310000 -164942.4512 302.0041 609786.5525
5315000 -165003.4400 302.2803 611403.6645
5320000 -164829.3163 301.8828 611568.9102
5325000 -164837.0417 303.2464 611335.6908
5330000 -164731.0563 302.2415 612722.7763
5335000 -164977.3002 303.4167 612075.9588
5340000 -165205.1944 300.0399 613027.3228
5345000 -165175.5161 301.7254 611027.3220
5350000 -164649.2257 304.8402 611629.5689
5355000 -164898.0324 302.8079 610844.2563
5360000 -165155.0323 302.7390 609802.6138
5365000 -165115.3871 303.5914 608731.5156
5370000 -165225.6336 301.5069 610983.8527
5375000 -165056.1028 301.7431 611336.6073
5380000 -164670.2036 303.5088 609546.4721
5385000 -164792.4065 304.0227 611741.1463
5390000 -164696.3893 304.5377 609323.8654
5395000 -165416.2429 300.8002 610345.1766
5400000 -164845.1722 302.2470 611807.2877
5405000 -165635.9642 301.0871 610045.2088
5410000 -164892.1120 302.5943 611284.8078
5415000 -164875.4610 303.1001 608068.7885
5420000 -165190.4137 303.3538 611194.2167
5425000 -165225.4071 303.4877 609065.3002
5430000 -165510.5930 301.2487 610860.1319
5435000 -165122.6112 300.9377 609693.4450
5440000 -165350.4036 303.1029 610483.6181
5445000 -165360.5211 301.4326 610547.5560
5450000 -164958.5502 301.9783 609095.5331
5455000 -165087.1377 299.3178 612705.4393
5460000 -164844.5542 302.1421 609264.7477
5465000 -165013.9979 301.5891 610419.8009
5470000 -164620.5115 301.9244 613118.6827
5475000 -165278.6387 300.6217 611455.5172
5480000 -164887.8033 303.9431 610309.6056
5485000 -165017.4047 303.2525 610642.0099
5490000 -164697.8547 302.3630 612548.5698
5495000 -164786.6285 303.9666 609828.4455
5500000 -165158.3892 301.9851 611412.3399
6000000 -165159.5671 301.9756 611412.3399
6005000 -164892.6311 304.1440 611063.3455
6010000 -165239.5643 299.9456 610258.3883
6015000 -165060.7443 301.4428 612680.0478
6020000 -164901.1106 304.5230 610454.2308
6025000 -165409.5724 301.1409 610533.2356
6030000 -165373.3015 300.6829 609883.4466
6035000 -165371.0518 302.1842 612399.5762
6040000 -165153.5429 302.6884 611130.7877
6045000 -165027.5515 303.0315 611095.6762
6050000 -164766.0332 304.5607 611055.3583
6055000 -164598.8677 303.6644 609788.2349
6060000 -164904.5298 303.8612 610027.7263
6065000 -165043.7713 300.7819 611870.7499
6070000 -165119.0689 301.8275 610983.4763
6075000 -165179.4226 302.9327 610506.9463
6080000 -165009.0097 299.9468 613100.4636
6085000 -164962.7726 302.7642 610945.2552
6090000 -164862.4430 302.6858 611124.4386
6095000 -164642.9134 303.9309 610962.6713
6100000 -164871.2899 301.6556 610853.4073
6105000 -164882.8683 302.3789 609107.5048
6110000 -165313.4792 299.9344 611436.1987
6115000 -164805.0877 301.7657 612146.5041
6120000 -164899.9180 303.9000 612376.2894
6125000 -165162.7284 302.7148 609352.9345
6130000 -165210.2765 302.2527 610038.3463
6135000 -165193.8928 301.7297 611287.1573
6140000 -165124.5087 301.9341 613024.1357
6145000 -164612.3256 304.8088 611081.1897
6150000 -165237.1534 302.1310 609874.9402
6155000 -165258.3934 303.2065 609643.5453
6160000 -165202.1778 301.7843 610689.5601
